user_id,name,email,phone,age,city,account_type,signup_date,account_balance,kyc_complete,churn
USR05488,Madhavi Balakrishnan,doctoryochana@example.net,4529693389,18,Ahmedabad,wallet,2025-12-24,18919.18,True,0
USR05489,Wishi Gole,dsrinivas@example.com,2790873338,39,Mumbai,wallet,2025-10-25,24014.84,True,0
USR05490,Krisha Sood,darpan78@example.org,8865589913,55,Bengaluru,savings,2025-10-16,15564.28,True,0
USR05491,Chandani Rao,jpadmanabhan@example.org,9753396886,25,Bengaluru,savings,2025-05-15,988.24,True,1
USR05492,Ekalinga Batta,harinakshirao@example.net,9829976997,33,Bengaluru,savings,2026-01-12,9978.6,True,0
USR05493,Bhanumati Saraf,ihegde@example.com,05405550834,31,Chennai,wallet,2025-11-15,29026.2,True,0
USR05494,Aarnav Johal,jdatta@example.net,5544479289,24,Mumbai,savings,2026-03-08,14427.5,True,0
USR05495,Abeer Ganesh,kvig@example.net,+912118588533,27,Hyderabad,savings,2025-09-20,1710.6,True,0
USR05496,Kala Sarma,bpalan@example.net,02563080000,21,Chennai,wallet,2025-04-24,6263.0,True,0
USR05497,Imaran Bakshi,hmahajan@example.org,00091031280,40,Hyderabad,savings,2025-06-06,28400.86,True,0
USR05498,Lucky Mitter,siya46@example.org,+916964076386,39,Chennai,wallet,2025-09-16,3237.51,True,0
USR05499,Gagan Vaidya,qkaran@example.com,5547060780,38,Kolkata,savings,2026-03-15,9097.85,True,0
USR05500,Deepa Agrawal,kchowdhury@example.net,9979011762,33,Bengaluru,savings,2025-02-02,12554.31,True,0
USR05501,Gautami Thaker,fkaul@example.com,00331523525,18,Ahmedabad,savings,2025-01-04,16498.39,True,0
USR05502,Pratyush Divan,chandqasim@example.net,04993919001,33,Mumbai,current,2024-12-29,1486.7,True,0
USR05503,Kalpit Vala,chatura17@example.org,+914467795268,34,Chennai,savings,2025-08-29,2019.18,True,0
USR05504,Naksh Raval,nadkarniadya@example.org,+918291969880,44,Chennai,savings,2026-01-02,2741.07,True,0
USR05505,Ekavir Bhavsar,paggarwal@example.org,+915919770744,31,Bengaluru,wallet,2025-11-05,24221.09,True,0
USR05506,Aashi Solanki,gabrielshukla@example.net,3891455056,32,Pune,savings,2026-04-06,1046.82,False,1
USR05507,Nathaniel Babu,atiloyal@example.com,02859525292,43,Jaipur,savings,2025-02-26,339.58,True,0
USR05508,Laban Ben,mannmichael@example.net,5843299137,31,Mumbai,savings,2025-06-03,917.35,True,0
USR05509,Varsha Talwar,nachiketmaharaj@example.com,+914633278845,18,Chennai,savings,2025-01-22,7542.29,True,0
USR05510,Aryan Narain,sarkarvinaya@example.com,5257249259,40,Kolkata,current,2025-09-20,3599.58,True,0
USR05511,Omisha Lanka,bassimegha@example.net,04690164423,31,Hyderabad,savings,2025-08-14,239.68,False,1
USR05512,Aditya Buch,ekaraj55@example.org,0517757861,20,Chennai,savings,2025-06-11,6904.74,True,0
USR05513,Wazir Pradhan,yradhakrishnan@example.org,09091196323,32,Ahmedabad,savings,2025-02-09,7753.6,True,0
USR05514,Nathan Prakash,revaviswanathan@example.com,+910701316889,32,Jaipur,savings,2025-10-28,807.89,True,0
USR05515,Chandresh Konda,krishkashyap@example.org,04958649170,36,Chennai,wallet,2025-01-08,5294.05,True,0
USR05516,Alexander Kale,subramaniangirindra@example.net,06010995872,39,Mumbai,wallet,2025-11-19,19392.09,True,0
USR05517,Chaman Bhatnagar,buchxavier@example.net,03031051968,30,Mumbai,current,2026-04-29,7588.75,True,0
USR05518,Deepa Sanghvi,andrasai@example.net,04326314243,24,Mumbai,wallet,2026-04-03,2543.46,True,0
USR05519,Manthan Kurian,rachit95@example.org,03841024097,29,Hyderabad,savings,2026-02-28,1192.19,True,0
USR05520,Qarin Rana,ranganathannirja@example.com,4311309637,58,Chennai,savings,2024-12-20,883.81,True,0
USR05521,Chaitaly Bhatia,lallaorinder@example.org,5220433006,22,Hyderabad,savings,2025-11-01,1090.0,True,0
USR05522,Vincent Bhasin,ayushman47@example.net,+917734573465,29,Chennai,savings,2025-12-02,156.23,True,0
USR05523,Rachita Srivastava,zansi35@example.net,1991773766,35,Pune,current,2025-11-02,4997.79,True,0
USR05524,Priya Gandhi,samarth77@example.org,05744153966,51,Mumbai,savings,2026-01-25,9001.18,True,0
USR05525,Nimrat Basu,yashvi99@example.com,+911851496873,45,Hyderabad,current,2026-02-20,15760.44,True,0
USR05526,Chaman Nadig,hchadha@example.net,1349316755,45,Kolkata,wallet,2026-01-26,6683.27,True,0
USR05527,Sathvik Chhabra,iyengaryoshita@example.org,5637973678,32,Delhi,savings,2025-02-26,7142.19,True,0
USR05528,Gopal Roy,orinderjani@example.org,02112534044,23,Delhi,current,2025-08-04,2934.01,True,0
USR05529,Chaaya Acharya,wdayal@example.org,+911259667956,43,Delhi,wallet,2025-04-24,639.08,True,0
USR05530,Jatin Kakar,indalikhatri@example.org,+919363395975,36,Pune,savings,2025-05-12,28506.72,True,0
USR05531,Urvi Thakur,ttailor@example.com,+912765149241,36,Mumbai,savings,2025-10-31,3376.77,True,0
USR05532,Darpan Rout,bahlanita@example.org,1366206661,38,Chennai,savings,2025-09-04,2287.62,True,0
USR05533,Omkaar Baral,chandashravya@example.com,01889347731,41,Ahmedabad,current,2025-07-05,8985.81,True,0
USR05534,Hitesh Brar,ravicharan@example.org,+910859737061,42,Kolkata,wallet,2025-07-24,6977.16,True,0
USR05535,Arya Narang,ira19@example.com,+913222665098,32,Hyderabad,savings,2025-11-27,7589.86,True,0
USR05536,Jairaj Sridhar,pantomisha@example.net,4904578847,31,Hyderabad,savings,2025-10-24,33021.56,True,0
USR05537,Aarna Kade,elijah20@example.org,05158284365,40,Hyderabad,current,2025-08-06,9085.02,True,0
USR05538,Yashawini Pingle,osubramanian@example.com,03027891174,35,Mumbai,current,2026-03-16,18042.38,True,0
USR05539,Rajeshri Chokshi,devansh20@example.com,00483457682,31,Chennai,savings,2025-01-07,27157.63,True,0
USR05540,Damini Bir,omkaarbora@example.com,6077818439,53,Pune,wallet,2025-09-10,9083.07,True,0
USR05541,Jyoti Sastry,riya65@example.org,04767445313,32,Kolkata,savings,2025-12-20,15760.31,True,0
USR05542,Varsha Venkatesh,ryansane@example.org,7842374051,18,Chennai,savings,2025-07-11,13777.03,True,0
USR05543,Ekbal Sarna,vasana32@example.org,3613814200,34,Jaipur,savings,2026-01-19,11585.0,True,0
USR05544,Vasudha Kibe,abdul36@example.org,05629522429,38,Hyderabad,savings,2026-02-07,23586.47,True,0
USR05545,Maanav Sanghvi,tkuruvilla@example.com,+910826075981,25,Mumbai,current,2025-02-05,18184.37,True,0
USR05546,Tejas Borra,sarkaratharv@example.org,2403603608,21,Delhi,current,2026-02-18,27557.23,True,0
USR05547,Upma Varughese,pallasachi@example.net,08498755281,22,Delhi,savings,2026-02-20,40401.98,True,0
USR05548,Shivansh Chopra,yauvaniratti@example.org,05231335862,38,Delhi,savings,2026-03-17,3865.82,True,0
USR05549,Yashica Pal,kaurfalak@example.net,+914486010163,26,Bengaluru,savings,2025-08-24,13782.73,True,0
USR05550,Dalbir Agarwal,mukhopadhyaynitesh@example.org,9893960733,25,Delhi,savings,2025-12-02,13121.15,True,0
USR05551,Qadim Pillai,eramanathan@example.com,+910621402499,31,Mumbai,savings,2025-08-04,8277.81,False,1
USR05552,Brinda Dass,tandonishaan@example.net,+915223128415,38,Pune,current,2026-02-21,9698.16,True,0
USR05553,Tripti Srinivas,uparikh@example.net,09253242547,26,Mumbai,savings,2025-12-31,8041.09,True,0
USR05554,Ekiya Sodhi,tghose@example.net,+919896187528,24,Delhi,savings,2025-09-22,9509.51,True,0
USR05555,Zansi Dasgupta,kbaral@example.com,+914585224316,31,Hyderabad,wallet,2026-01-07,2774.52,True,0
USR05556,Karan Ben,zaitravasa@example.com,6108622659,27,Mumbai,savings,2025-10-15,1530.04,True,1
USR05557,Baghyawati Arora,nsarkar@example.com,+915055629755,34,Mumbai,wallet,2026-01-23,29881.47,True,0
USR05558,Samaksh Kumar,sarannoah@example.org,8515538846,43,Bengaluru,savings,2025-02-20,16442.56,True,0
USR05559,Ikshita Khare,ucchal36@example.com,2766113176,30,Hyderabad,savings,2025-05-23,1499.67,True,0
USR05560,Forum Thaker,vpau@example.net,+914870872840,35,Bengaluru,savings,2025-09-11,5493.09,True,0
USR05561,Advik Sarkar,rramanathan@example.net,5405602018,47,Mumbai,savings,2025-08-12,73.79,True,0
USR05562,Samuel Dua,mitali58@example.net,+919053805346,25,Mumbai,wallet,2025-01-04,7412.66,True,0
USR05563,Ayush Jain,brindabajwa@example.org,+917030885423,39,Bengaluru,wallet,2025-09-28,694.69,True,0
USR05564,Zarna Vora,urishillasachar@example.org,9560897365,29,Bengaluru,wallet,2025-09-14,1410.5,True,0
USR05565,Vrinda Sastry,odika01@example.net,+910843990163,50,Pune,current,2026-03-29,35535.36,True,0
USR05566,Zarna Tank,hemang46@example.org,+912530095840,58,Mumbai,savings,2025-06-27,3494.76,True,0
USR05567,Amara Mohan,patlaaarini@example.org,+917749503544,38,Kolkata,savings,2025-08-16,7744.78,True,0
USR05568,Dipta Kapoor,nadigzinal@example.net,1355126400,52,Mumbai,wallet,2025-03-27,6201.39,True,0
USR05569,Sanaya Panchal,mitali80@example.com,6643067387,25,Delhi,savings,2026-04-14,18359.97,True,0
USR05570,Banjeet Dixit,psarna@example.org,02184817745,32,Mumbai,savings,2025-07-11,53144.14,True,0
USR05571,Bina Dani,sainikritika@example.org,03474221991,27,Bengaluru,wallet,2025-07-17,9862.18,True,0
USR05572,Ronith Chaudhari,aarav97@example.org,01020234925,47,Pune,savings,2025-01-23,13202.73,True,0
USR05573,Neha Butala,andrewkashyap@example.net,02898189993,28,Delhi,savings,2025-04-12,11203.02,True,0
USR05574,Aahana Basak,shethyauvani@example.org,09313241910,44,Mumbai,wallet,2025-04-29,10492.25,True,0
USR05575,Peter Dave,gunbir63@example.org,4534210558,35,Pune,current,2025-02-14,12044.73,True,0
USR05576,Ekavir Wali,jasonbassi@example.org,+915270344184,32,Mumbai,savings,2025-02-14,12746.21,True,0
USR05577,Dakshesh Mital,yashviamble@example.com,05405558644,52,Mumbai,savings,2025-12-07,16764.28,True,0
USR05578,Maanas Rattan,mahika50@example.com,+913134191628,36,Mumbai,wallet,2025-05-18,2840.29,True,0
USR05579,Anusha Yogi,kamyasuresh@example.com,+911480810262,24,Delhi,savings,2026-02-19,2135.27,True,0
USR05580,Victor Johal,nilimabutala@example.net,3002079064,30,Mumbai,wallet,2025-05-26,5608.99,True,1
USR05581,Sarthak Nagar,bajajhardik@example.net,04411707230,31,Mumbai,savings,2026-04-15,16383.56,True,0
USR05582,Neha Ravi,ndugar@example.net,+919978835843,19,Bengaluru,current,2025-10-11,12702.32,True,0
USR05583,Girik Singh,doza@example.org,00291930512,33,Mumbai,wallet,2026-02-06,31536.38,True,0
USR05584,Dhruv Wagle,bhasinyutika@example.com,06524882652,43,Mumbai,current,2025-02-26,5864.2,True,0
USR05585,Ati Kala,mohanbrijesh@example.com,+912529569103,28,Mumbai,wallet,2025-06-09,13686.32,True,0
USR05586,Nathaniel Mangal,pillaibhanumati@example.com,09958185012,18,Jaipur,savings,2025-12-02,13446.94,True,0
USR05587,Samesh Varkey,guneetbir@example.com,+914701654183,18,Hyderabad,wallet,2025-07-25,1797.51,True,1
USR05588,Kevin Kakar,gkala@example.com,6197301411,35,Kolkata,savings,2025-01-07,6165.54,True,0
USR05589,Chakradev Menon,narayanannisha@example.com,8586490796,37,Delhi,savings,2025-03-06,2582.94,True,1
USR05590,Dayamai Ben,quincy11@example.com,3340166331,47,Hyderabad,savings,2025-02-04,32458.97,True,0
USR05591,Sathvik Kannan,zhari@example.org,09844899835,25,Pune,current,2025-10-05,85294.05,True,0
USR05592,Darika Luthra,sai12@example.com,+917591648970,18,Chennai,current,2025-06-20,2183.76,True,0
USR05593,Rachana Modi,bhagatishwar@example.net,09133709472,18,Mumbai,savings,2025-07-13,7616.78,True,0
USR05594,Liam Choudhary,ekeer@example.com,07615743551,26,Hyderabad,savings,2025-02-04,16009.63,True,0
USR05595,Lakshmi Kurian,amolchaudhuri@example.com,4529672434,25,Mumbai,current,2025-08-26,1692.28,True,1
USR05596,Azad Bumb,onveer79@example.org,+912697428906,57,Kolkata,savings,2026-03-06,7550.46,True,0
USR05597,Bachittar Magar,okhatri@example.com,03044979697,23,Mumbai,savings,2025-11-17,227.21,True,0
USR05598,Girindra Mutti,craju@example.com,00012800243,44,Pune,wallet,2026-01-12,18780.3,True,0
USR05599,Fiyaz Bansal,toornaveen@example.net,5334365947,23,Bengaluru,savings,2025-01-06,4069.29,True,0
USR05600,Pranav Dasgupta,qgour@example.org,05956799714,35,Chennai,savings,2025-07-02,33025.26,True,0
USR05601,Yauvani Prabhu,yloyal@example.net,05288250833,34,Pune,wallet,2025-06-21,6352.41,True,0
USR05602,Udyati Vasa,dubeynoah@example.com,+915587977298,38,Delhi,savings,2025-06-08,10512.77,True,0
USR05603,Matthew Nigam,zgulati@example.net,7468639840,29,Mumbai,current,2025-10-01,14107.03,True,0
USR05604,Diya Kade,ggole@example.com,3931340360,18,Mumbai,savings,2026-03-16,21142.88,True,0
USR05605,Ryan Sur,vbuch@example.org,01380649002,27,Ahmedabad,wallet,2025-10-05,1682.32,True,0
USR05606,Waida Hora,vedantben@example.com,+914794161236,18,Delhi,savings,2025-06-18,44197.26,True,0
USR05607,Nihal Zacharia,rishikari@example.net,07574458257,18,Chennai,current,2025-03-16,15172.47,True,0
USR05608,Onveer Kapoor,lseth@example.org,03934530395,38,Kolkata,savings,2025-03-09,7801.19,True,0
USR05609,Arunima Ramakrishnan,dviswanathan@example.net,+913950385433,27,Jaipur,savings,2025-01-26,16303.86,True,0
USR05610,Maya Pandya,koshyonveer@example.net,+919667216256,40,Bengaluru,savings,2026-03-28,8187.16,True,0
USR05611,Sanya Yogi,shivansh47@example.com,5080861057,18,Delhi,wallet,2025-11-09,3309.39,True,0
USR05612,Ojasvi Narain,yahvikunda@example.com,1596543910,44,Hyderabad,savings,2026-01-17,8411.61,True,0
USR05613,Fitan Agate,apatla@example.net,8673822655,24,Mumbai,wallet,2025-05-17,2209.3,True,0
USR05614,Shivansh Cherian,yatindara@example.net,02300516652,23,Kolkata,savings,2025-06-25,8122.39,True,0
USR05615,Chaman Kaul,maharajkrishna@example.com,7499816484,34,Chennai,savings,2025-09-30,13352.17,True,0
USR05616,Quincy Luthra,jagatmenon@example.org,06034114625,29,Delhi,wallet,2025-05-31,21083.71,True,0
USR05617,Arya Chaudry,yachanabala@example.net,4930553400,27,Mumbai,current,2025-01-08,1628.78,True,0
USR05618,Nisha Setty,amol41@example.org,05753395157,37,Bengaluru,savings,2025-04-25,6461.23,True,0
USR05619,Priya Babu,gshetty@example.org,3124653072,32,Pune,wallet,2025-03-15,43092.83,True,0
USR05620,Janani Nayak,ekapadmurthy@example.com,+913148897555,27,Chennai,savings,2026-05-04,7235.17,True,0
USR05621,Yashawini Lad,gulatikai@example.net,8756999085,28,Bengaluru,savings,2025-03-21,8182.69,True,0
USR05622,Joshua Bedi,rishioza@example.org,7675667315,30,Mumbai,savings,2025-09-02,15031.94,True,0
USR05623,Jeet Shukla,mahalucchal@example.net,08519907651,45,Kolkata,savings,2026-03-19,15928.92,True,0
USR05624,Lucky Bal,falgunibali@example.net,+916860678449,42,Kolkata,savings,2025-08-19,5967.65,True,0
USR05625,Advika Chada,khannajeevika@example.net,9270069821,23,Mumbai,savings,2025-07-27,15834.36,True,0
USR05626,Dalbir Doshi,edhitha07@example.com,+914864499815,21,Mumbai,savings,2026-02-09,66499.82,True,0
USR05627,Guneet Shankar,pmadan@example.com,+912197020634,33,Lucknow,savings,2025-10-02,57208.69,True,0
USR05628,Omkaar Kapoor,yauvani63@example.com,+915213867417,33,Bengaluru,wallet,2025-03-21,193.07,True,0
USR05629,Zehaan Mitter,abhiram71@example.org,4568458616,21,Chennai,savings,2024-12-27,18070.09,True,0
USR05630,Arya Thakur,theodore88@example.net,+913044981895,31,Chennai,savings,2025-11-30,20785.1,True,0
USR05631,Lucky Kala,osha@example.net,09600860780,18,Bengaluru,savings,2025-02-13,17263.79,True,0
USR05632,Balendra Kamdar,nicholasraj@example.org,+912517769836,38,Delhi,savings,2025-10-04,13417.97,True,0
USR05633,Jai Khatri,pateldaksh@example.net,04240128273,25,Pune,savings,2025-09-12,18901.43,True,0
USR05634,Jhalak Master,gagandeep@example.com,8706570244,30,Kolkata,savings,2025-08-18,23476.59,True,0
USR05635,Mason Bhalla,merchantzaitra@example.org,5480500985,39,Mumbai,current,2026-03-17,25971.19,True,0
USR05636,Raagini Thakkar,alexander52@example.net,+915410737208,36,Kolkata,current,2024-12-27,66848.81,True,0
USR05637,Qabil Parekh,ylanka@example.com,4480634468,27,Pune,wallet,2026-04-10,12983.78,True,0
USR05638,Nicholas Khanna,aryan70@example.org,07260188038,52,Pune,wallet,2026-04-19,25901.88,True,0
USR05639,Bina Mutti,takagastya@example.com,8248149441,40,Hyderabad,wallet,2025-10-15,22096.55,True,0
USR05640,Jacob Rao,odika49@example.com,8970964965,38,Delhi,savings,2025-04-17,25133.07,True,0
USR05641,Kashvi Bhagat,bailyashawini@example.org,03501534842,20,Ahmedabad,savings,2025-06-29,4206.16,True,0
USR05642,Dalaja Taneja,atharvaggarwal@example.net,+917170290280,24,Delhi,savings,2025-06-16,18886.2,True,0
USR05643,Udarsh Kohli,vanshaverma@example.org,1191488377,20,Mumbai,savings,2025-04-24,11189.11,True,0
USR05644,Ikshita Samra,nbobal@example.com,5568210690,30,Mumbai,wallet,2025-10-23,9446.65,True,0
USR05645,Atharv Issac,nnagar@example.net,09662354679,29,Delhi,savings,2026-03-03,16834.37,True,0
USR05646,Theodore Zachariah,ridhitank@example.net,+919574057937,34,Hyderabad,wallet,2025-04-28,15683.4,True,0
USR05647,Abdul Divan,jhalak29@example.net,0024614122,47,Hyderabad,wallet,2025-12-25,1759.39,True,0
USR05648,Abhimanyu Kumar,jagvi11@example.org,05967287841,34,Hyderabad,wallet,2025-08-19,32715.86,True,0
USR05649,Lopa Shere,lkale@example.net,+916239265724,37,Delhi,current,2026-02-23,29927.46,True,0
USR05650,Aarini Gupta,sathesai@example.com,02149504794,25,Bengaluru,savings,2025-09-04,3257.3,True,0
USR05651,Nilima Manda,guneet50@example.net,09585326625,36,Ahmedabad,current,2026-01-07,17579.61,True,0
USR05652,Upma Chanda,qmann@example.com,+914987963578,18,Delhi,savings,2025-09-17,2101.06,True,0
USR05653,Leela Bhatt,issacabha@example.com,+913029990303,38,Chennai,savings,2025-10-09,3712.15,True,1
USR05654,Krish Bal,oeshi25@example.org,07521497421,18,Delhi,savings,2026-04-27,222.67,True,0
USR05655,Pahal Sandhu,madhavi76@example.org,06076069420,28,Mumbai,savings,2025-02-04,3549.45,True,0
USR05656,Max Goswami,jyoti23@example.net,01649798474,35,Bengaluru,wallet,2026-04-13,10308.98,True,0
USR05657,Ishwar Bhat,hrege@example.org,+910103561494,43,Delhi,savings,2026-02-20,14177.22,True,0
USR05658,Ranveer Rastogi,darapavani@example.com,04773133411,38,Mumbai,savings,2025-01-04,37531.23,True,0
USR05659,Chakradev Dhingra,kdesai@example.net,3559732868,35,Hyderabad,current,2025-01-30,2109.42,True,0
USR05660,Dhruv Sodhi,wmunshi@example.org,+914839912061,34,Chennai,savings,2026-01-21,31683.45,True,0
USR05661,Harinakshi Varughese,shivanshsetty@example.net,05223565515,39,Lucknow,savings,2026-01-21,17408.88,True,0
USR05662,Lucky Tandon,avni10@example.com,05858834625,29,Jaipur,savings,2025-07-28,15.06,True,1
USR05663,Brinda Chowdhury,biswasisaac@example.com,8028125954,49,Hyderabad,wallet,2025-07-09,5793.01,True,0
USR05664,Jagvi Bedi,yash44@example.org,02047148908,32,Mumbai,savings,2025-08-15,11544.28,True,0
USR05665,Aahana Mitter,mpatla@example.com,+913066660452,19,Hyderabad,savings,2025-03-10,1883.55,True,0
USR05666,Oni Desai,neelgala@example.org,00258028946,27,Delhi,savings,2025-04-28,14420.22,True,0
USR05667,Azaan Natt,vaishnaviwalia@example.net,00986681986,51,Delhi,current,2026-01-26,24267.67,True,0
USR05668,Prisha Mallick,usaraf@example.net,+915238571212,27,Pune,savings,2025-10-11,320.81,False,1
USR05669,Vedhika Ahluwalia,chaudhrylakshit@example.net,3573739325,19,Chennai,savings,2025-07-18,5119.73,True,0
USR05670,Ethan Ghose,vaishnavichandran@example.net,07031053718,35,Bengaluru,savings,2025-08-14,1322.15,True,0
USR05671,Manan Bail,yug37@example.net,05312847943,41,Hyderabad,wallet,2025-11-17,3510.58,True,0
USR05672,Fitan Patla,farisravel@example.com,04450742178,26,Kolkata,savings,2025-08-13,12399.71,True,0
USR05673,Zilmil Karan,bawahemangini@example.com,02575836492,37,Hyderabad,savings,2025-07-19,22853.57,True,0
USR05674,Neha Brahmbhatt,santveer@example.org,+917218265353,37,Lucknow,savings,2026-03-30,500.6,True,0
USR05675,Jack Varughese,balanilima@example.com,+919432147493,32,Mumbai,current,2025-04-14,22770.94,True,0
USR05676,Aachal Mohan,agrawalwarhi@example.net,08776987960,24,Hyderabad,savings,2025-07-06,1564.85,False,1
USR05677,Daniel Jayaraman,amrita27@example.com,+919317707723,31,Hyderabad,savings,2025-02-12,13011.39,True,0
USR05678,Pushti Sani,hredhaan62@example.org,+911591573143,24,Pune,current,2025-04-15,19364.55,True,0
USR05679,Ishani Randhawa,rajuanirudh@example.com,+915035183860,18,Hyderabad,wallet,2025-09-28,22.88,True,0
USR05680,Andrew Bahl,deshpandenitesh@example.net,+918328006556,43,Jaipur,savings,2026-04-27,9226.61,True,0
USR05681,Oliver Mahal,ekapad97@example.org,+919612422261,33,Lucknow,savings,2025-08-13,18421.97,True,0
USR05682,Raksha Khalsa,mekhalaroy@example.org,03894452490,35,Jaipur,savings,2026-01-06,6829.66,True,0
USR05683,Brinda Bir,naveenjani@example.com,+915357953945,43,Delhi,savings,2025-11-11,24908.83,True,0
USR05684,Jonathan Chopra,harshil54@example.com,+916531933665,19,Bengaluru,current,2025-11-10,13487.95,True,0
USR05685,Aarav Khatri,anjali61@example.org,0543913225,37,Ahmedabad,savings,2025-04-23,7309.44,True,0
USR05686,Pallavi Balasubramanian,chaudrydaniel@example.org,05478364374,36,Hyderabad,savings,2026-04-04,5635.13,True,0
USR05687,Neha Deol,madhavrout@example.net,+918891863591,26,Delhi,savings,2026-04-12,1534.44,True,0
USR05688,Adya Sarma,mallrehaan@example.org,2402140991,39,Mumbai,savings,2025-04-25,2260.81,True,0
USR05689,Michael Chanda,george71@example.org,1915402248,45,Kolkata,wallet,2025-04-06,6266.2,True,0
USR05690,Oeshi Krishnamurthy,advaymukherjee@example.net,8633200268,27,Delhi,savings,2025-12-08,570.65,True,0
USR05691,Turvi Bhalla,sharmaranveer@example.com,5381013611,42,Mumbai,savings,2025-04-11,29982.64,True,0
USR05692,Balveer Rau,sachi56@example.net,6139611076,32,Delhi,savings,2025-07-21,18961.46,True,0
USR05693,Suhani Kara,azad36@example.org,8406148546,55,Lucknow,current,2026-02-07,10393.1,True,0
USR05694,Chandresh Varghese,biswasyashasvi@example.com,05032077261,43,Bengaluru,savings,2025-07-23,46039.47,True,0
USR05695,Raagini Loyal,yagneshchoudhry@example.net,07684638834,47,Ahmedabad,savings,2025-02-16,16545.31,True,0
USR05696,Sathvik Bala,viswanathanchaman@example.com,00252843129,40,Mumbai,wallet,2025-10-28,13167.88,True,0
USR05697,Anita Karpe,karanbaljiwan@example.org,02947239006,31,Kolkata,savings,2025-07-14,5044.04,True,0
USR05698,Qasim Vala,ektagara@example.com,02331132773,43,Hyderabad,savings,2025-10-10,5171.18,True,0
USR05699,Liam Dara,usaran@example.net,09709984522,33,Delhi,savings,2025-12-13,7386.05,True,0
USR05700,Falguni Srinivasan,jeevika54@example.org,7305816308,32,Ahmedabad,wallet,2025-03-12,830.59,True,0
USR05701,Vedant Gokhale,parekheshana@example.com,+916768798760,54,Hyderabad,current,2025-12-20,11746.22,True,0
USR05702,Gavin Deshmukh,italwar@example.net,2463585932,46,Delhi,savings,2025-06-29,7234.34,True,0
USR05703,Daniel Narula,lila57@example.com,0178292688,23,Delhi,savings,2025-11-05,986.28,True,0
USR05704,Fitan Pandya,harrison96@example.com,08169172314,28,Bengaluru,current,2026-04-02,5455.11,True,0
USR05705,Alka Das,yatin54@example.net,+913702689200,21,Hyderabad,current,2025-05-08,3451.23,True,0
USR05706,Ojas Bedi,hemaniseshadri@example.com,01814695071,36,Jaipur,savings,2025-02-14,2309.13,False,1
USR05707,Ekavir Prakash,kumeromisha@example.com,02118728843,40,Ahmedabad,current,2026-03-30,12160.42,True,0
USR05708,Unni Batta,kavyaraja@example.com,+911699860778,30,Kolkata,savings,2025-08-07,4202.05,True,1
USR05709,Ayush Karan,balasubramaniankashvi@example.net,5325085804,34,Delhi,wallet,2025-07-04,32759.34,True,0
USR05710,Krishna Seth,raaginisagar@example.com,2494746925,33,Chennai,savings,2025-03-21,7589.29,True,0
USR05711,Omaja Dave,nitara58@example.com,+913526212040,30,Mumbai,current,2025-12-06,24341.4,True,0
USR05712,Damini Loke,urishillachoudhury@example.org,+913153912040,45,Delhi,wallet,2025-02-18,24954.17,True,0
USR05713,Nidhi Iyengar,oramaswamy@example.org,08690451329,42,Delhi,savings,2025-09-21,46.58,True,1
USR05714,Jagat Chahal,suhanicheema@example.net,3483086370,18,Hyderabad,savings,2025-11-27,12405.72,True,0
USR05715,Mitesh Sani,bsur@example.com,4142824883,18,Chennai,savings,2025-12-01,31713.93,True,0
USR05716,Darika Mahal,lwalia@example.net,0401807949,28,Kolkata,savings,2025-09-10,2143.26,False,1
USR05717,Akshay Sachdev,kavya34@example.com,5765139601,24,Bengaluru,savings,2025-10-02,40507.26,True,0
USR05718,Girindra Kar,gautambalakrishnan@example.com,0324727122,22,Pune,savings,2026-05-10,106537.05,True,0
USR05719,Neelima Karnik,adweta18@example.com,8693502850,34,Chennai,wallet,2025-12-20,12555.25,True,0
USR05720,Advika Sarin,nsarma@example.com,+916866696170,50,Chennai,wallet,2025-05-05,23791.5,True,0
USR05721,Urvashi Sibal,faras10@example.com,2483516701,29,Pune,savings,2026-01-02,12464.62,True,0
USR05722,Wazir Tak,anatarajan@example.com,6959467385,36,Hyderabad,savings,2025-08-22,707.49,True,0
USR05723,Oscar Cherian,zsamra@example.com,08071906457,18,Mumbai,wallet,2025-08-02,3311.71,True,0
USR05724,Balveer Dugal,mekhala29@example.com,6680511947,35,Hyderabad,savings,2026-03-24,335.11,True,0
USR05725,Eesha Mann,usubramanian@example.com,+912685314000,30,Kolkata,wallet,2025-01-02,5011.54,True,0
USR05726,Viraj Sodhi,nsood@example.com,+915171364459,34,Mumbai,savings,2026-05-13,2268.09,True,0
USR05727,Yagnesh Samra,vinaya98@example.com,+912461255956,22,Mumbai,savings,2025-10-05,621.86,True,0
USR05728,Yatin Bir,isaiahloyal@example.org,06035183733,18,Delhi,wallet,2025-08-28,2848.39,True,0
USR05729,Yachana Kurian,bbains@example.org,5048548743,37,Ahmedabad,savings,2025-10-30,276.92,True,1
USR05730,Azaan Edwin,tiwarihredhaan@example.com,+919646642494,27,Pune,savings,2025-04-06,49785.28,True,0
USR05731,Omkaar Soni,chakrika30@example.com,1417471574,50,Mumbai,savings,2026-01-15,11027.07,True,0
USR05732,Alka Sharaf,teerthsaraf@example.com,+911761470279,36,Mumbai,wallet,2026-04-28,17991.75,True,0
USR05733,David Kumar,gbora@example.org,02478914653,51,Hyderabad,current,2026-05-02,16816.99,True,0
USR05734,Ladli Bumb,zashilbanerjee@example.org,+912029895548,31,Mumbai,current,2024-12-29,4431.69,True,0
